Year,Month,Day,Quarter,Transect,Station,Depth.m,Lon.E,Lat.N,Type,Temp.C,Sal.ppt,DO.mg.per.l,PH,Chl.a.mg.per.m3,NH3.N.mg.per.l,NO3.N.mg.per.l,NO2.N.mg.per.l,PO4.3.P.mg.per.l,SiO2.Si.mg.l,BOD.mg.per.l,S.S.mg.per.l,Transparensy,Fish.egg.Abun,Fish.larvae.Abun,Crab.larvae.Abun,Shrimp.larvae.Abun,Phytoplankton.Den,Zooplankton.Abun
2017,5,11,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,27.2,34.71,6.87,8.18,0.181,0.0077,0.008,0.0016,0.0049,0.031,0.9,12.1,1.5,9228,2438,2960,7835,22810,411599
2017,5,11,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,29,34.62,6.82,8.03,0.956,0.0471,0.009,0.0031,0.013,0.038,0.8,11.8,1.7,21606,1423,1164,5434,5455,281260
2017,5,11,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,27.3,34.75,6.72,8.14,0.106,0.0133,0.009,0.0013,0.0065,0.042,0.94,8,2.2,3782,840,2311,6093,1795,428840
2017,5,11,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27.2,34.78,6.71,8.17,0.156,0.0085,0.009,0.001,0.0049,0.034,0.62,9.9,1.4,0,680,680,4417,4205,369993
2017,5,11,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27.1,34.76,6.79,8.17,0.134,0.006,0.006,0.001,0.0049,0.031,0.92,16.3,1.8,0,917,917,12386,3900,482595
2017,7,20,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,32.1,33.36,6.28,7.84,1.47,0.043,0.009,0.003,0.003,0.058,6.66,28.7,0.4,297,37,36798,5156,11620,58239
2017,7,20,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,31.3,33.19,6.61,8.08,0.64,0.048,0.009,0.003,0.001,0.042,6.76,21.6,1,1596,1140,15961,11781,17180,124042
2017,7,20,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,31.1,33.57,6.78,8.08,0.58,0.027,0.005,0.001,0.003,0.031,6.72,10.4,1.6,12782,921,9097,68288,15000,299066
2017,7,20,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,30.1,33.31,6.79,8.16,0.35,0.015,0.005,0.001,0.003,0.025,6.86,10.1,2.3,2353,343,1912,57361,17040,79373
2017,7,20,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,31.4,33.42,6.5,8,1.04,0.041,0.007,0.002,0.005,0.046,6.93,32.6,0.5,199,797,8872,16847,14320,248115
2017,7,20,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,30.8,33.51,6.72,8.12,0.47,0.018,0.004,0.001,0.001,0.024,6.21,11.1,1.5,7030,1302,5728,144237,16360,650109
2017,7,20,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,30.3,33.57,6.71,8.14,0.33,0.028,0.002,0.005,0.001,0.021,6.88,6.4,2,2112,1848,9242,115388,17440,414817
2017,7,20,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,29.9,33.57,6.72,8.16,0.32,0.036,0.004,0.001,0.001,0.02,6.54,15.4,2.3,1263,919,5972,76944,11640,202926
2017,11,17,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,25.7,33.46,6.48,7.74,0.06,0.074,0.05,0.034,0.032,0.28,0.82,11.8,0.8,157,47,455,2602,315,3793
2017,11,17,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,24.9,33.43,6.74,8.09,0.06,0.047,0.057,0.045,0.028,0.296,1.95,17.1,0.8,634,225,838,4130,525,6687
2017,11,17,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,24.8,33.65,6.8,8.11,0.06,0.017,0.039,0.01,0.016,0.221,1.41,25.8,1,271,135,135,1315,325,2494
2017,11,17,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,24,33.74,6.94,8.12,0.06,0.015,0.032,0.001,0.016,0.225,1.13,56.9,0.5,361,139,222,22515,275,10369
2017,11,17,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,24.4,33.39,6.81,8.11,0.06,0.045,0.048,0.028,0.026,0.245,1.43,42.4,0.4,58,39,409,2437,200,4700
2017,11,17,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,24.5,33.8,6.88,8.17,0.06,0.014,0.026,0.002,0.015,0.198,1.05,53.1,0.5,23,350,770,19138,140,12721
2017,11,17,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,24.3,33.9,6.92,8.18,0.06,0.021,0.029,0.001,0.029,0.195,1.59,59.6,0.4,120,8207,460,19457,235,26024
2017,11,17,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,24,33.66,6.94,8.16,0.06,0.018,0.035,0.002,0.018,0.23,2.05,54.4,0.3,162,325,757,19634,210,17740
2018,3,28,first,3,3_near,10,120.1811944,23.81602778,Nearshore,22.6,33.61,7.78,8.12,2.51,0.026,0.013,0.006,0.003,0.027,1.38,94.3,0.4,4185,2410,74957,9639,58850,438198
2018,3,28,first,4,4_near,10,120.16425,23.75797222,Nearshore,23.9,34.68,8.14,8.1,0.71,0.024,0.007,0.002,0.005,0.026,1.79,17.2,1.7,21054,766,16078,5742,32065,773653
2018,3,28,first,5,5_near,10,120.1361667,23.71297222,Nearshore,24.3,34.78,7.45,8.06,0.47,0.013,0.006,0.001,0.001,0.029,1.18,10.8,2,16610,2507,16610,11596,12940,1081233
2018,3,28,first,6,6_near,10,120.1111667,23.66297222,Nearshore,23.2,34.82,7.46,8.22,0.38,0.01,0.007,0.003,0.001,0.038,1.23,8.8,2,2610,803,4217,11245,27320,602807
2018,3,28,first,3,3_off,20,120.1784167,23.81713889,Offshore,23.8,34.53,7.53,8.05,0.94,0.019,0.007,0.003,0.003,0.039,2.65,37.8,0.8,3697,1849,69878,13310,48755,653300
2018,3,28,first,4,4_off,20,120.1314722,23.77852778,Offshore,24.1,34.99,7.12,8.15,0.12,0.049,0.009,0.001,0.001,0.053,0.97,10.2,3,546,546,3092,9638,14175,390439
2018,3,28,first,5,5_off,20,120.0972778,23.72547222,Offshore,24.1,34.97,7.2,8.19,0.45,0.013,0.007,0.001,0.001,0.038,0.71,6.8,2.2,181,724,6156,11045,16845,398533
2018,3,28,first,6,6_off,20,120.0914444,23.67297222,Offshore,24,34.91,7.28,8.2,0.27,0.01,0.004,0.001,0.001,0.044,1.51,9,2.1,98,588,13727,9707,24735,282489
2018,6,6,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,30.3,34.09,6.95,8.06,0.7,0.008,0.003,0.001,0.003,0.024,1.27,11,0.8,228,0,5460,3071,6955,576264
2018,6,6,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,30.4,32.81,6.13,8.06,0.74,1.214,0.014,0.011,0.545,0.412,2.18,7.2,0.7,1615,135,14802,4239,15115,259443
2018,6,6,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.2,33.97,6.82,8.15,0.06,0.004,0.002,0.001,0.003,0.042,0.79,4.9,3.2,9477,146,2187,437,5755,317260
2018,6,6,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,28.1,34,6.77,8.17,0.06,0.003,0.003,0.001,0.011,0.045,0.56,6.7,3.6,70,0,185,70,4900,29351
2018,6,6,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,30.4,34.1,6.59,7.99,1.03,0.012,0.003,0.001,0.003,0.038,0.93,9.4,0.6,258,0,2453,947,9215,206101
2018,6,6,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,28.3,34.07,6.9,8.19,0.16,0.005,0.002,0.001,0.003,0.034,0.86,4.7,3.8,9606,0,10479,7641,13775,523094
2018,6,6,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,28.5,33.99,6.73,8.21,0.06,0.02,0.003,0.001,0.014,0.048,0.53,6,4.6,6797,227,2492,2946,4105,516376
2018,6,6,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,28.6,33.98,6.67,8.25,0.06,0.006,0.003,0.001,0.003,0.048,0.61,7.1,4,2286,163,653,163,2810,352155
2018,8,9,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,31,33.89,6.37,8.21,0.59,0.04,0.01,0.004,0.006,0.072,1.17,10.6,1.4,5864,643,29244,6129,1390,114326
2018,8,9,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,30.7,33.54,6.31,8.26,0.67,0.042,0.01,0.003,0.008,0.088,1.22,14.8,1.6,23940,1246,7476,9078,1295,208162
2018,8,9,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,31.1,33.5,6.71,8.32,0.26,0.009,0.005,0.014,0.003,0.067,0.95,9.6,2.6,15782,575,2751,1200,2960,50346
2018,8,9,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,30.1,33.57,6.66,8.32,0.28,0.009,0.006,0.002,0.003,0.069,1.12,11.4,2.1,2548,90,470,1915,3300,49668
2018,8,9,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,31.1,33.71,6.36,8.21,0.372,0.0537,0.01,0.0034,0.0092,0.091,1.25,8.7,1.9,1335,73,1664,567,2420,26775
2018,8,9,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,30.3,33.69,6.5,8.3,0.146,0.0119,0.007,0.001,0.0031,0.065,0.94,7.1,3.3,5872,405,4961,2734,2270,365613
2018,8,9,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,30.1,33.83,6.51,8.31,0.15,0.0176,0.008,0.001,0.0031,0.062,1.25,6.7,2.6,2238,140,793,3777,1880,107241
2018,8,9,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,30,33.63,6.6,8.31,0.558,0.0111,0.008,0.001,0.0031,0.054,1.12,7.8,1.9,1257,21,192,1065,1790,45517
2018,10,26,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,26.2,33.75,6.67,7.96,0.06,0.0713,0.032,0.0486,0.0242,0.249,1.12,26.9,0.5,111,42,975,1421,1760,18424
2018,10,26,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,26,33.83,6.68,8,0.06,0.0183,0.035,0.0518,0.0151,0.232,1.13,24.8,0.8,301,19,1488,8794,1820,14688
2018,10,26,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,25.9,34.28,6.88,8.06,0.06,0.0113,0.015,0.0107,0.0061,0.158,0.9,10.1,1,283,81,1902,9832,1340,71615
2018,10,26,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,25,34.11,6.82,8.06,0.06,0.0085,0.018,0.012,0.0061,0.169,0.85,27.6,1.5,215,450,724,15655,2500,51918
2018,10,26,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,26.2,33.77,6.66,7.94,0.06,0.0875,0.031,0.0473,0.0182,0.28,1.19,28.3,0.6,75,45,1698,2494,1620,38011
2018,10,26,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,25.9,34.22,6.76,8.1,0.06,0.0078,0.01,0.0077,0.0045,0.133,0.83,22.2,0.8,315,289,473,17124,900,58884
2018,10,26,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,25.6,34.32,6.75,8.1,0.06,0.0071,0.015,0.0131,0.0061,0.158,0.76,43.7,0.5,233,583,505,8710,1140,70576
2018,10,26,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,25.1,33.93,6.84,8.1,0.06,0.0289,0.016,0.0099,0.0076,0.165,0.72,45.6,0.5,124,248,718,11991,1320,67905
2019,2,20,first,3,3_near,10,120.1811944,23.81602778,Nearshore,23.6,34.67,7.14,8.14,0.239,0.1315,0.017,0.0145,0.0287,0.127,0.97,20.6,1.5,1191,740,4636,4894,2358,104343
2019,2,20,first,4,4_near,10,120.16425,23.75797222,Nearshore,23.1,34.73,7.07,8.17,0.127,0.0986,0.016,0.0133,0.0236,0.12,0.76,15.6,1.8,434,931,5492,7943,1830,89419
2019,2,20,first,5,5_near,10,120.1361667,23.71297222,Nearshore,23.3,34.94,7.16,8.22,0.06,0.0063,0.009,0.0079,0.0034,0.076,0.76,11.4,1.6,1538,2692,12614,14536,915,219663
2019,2,20,first,6,6_near,10,120.1111667,23.66297222,Nearshore,22.8,34.98,7.15,8.17,0.136,0.0199,0.013,0.0082,0.0051,0.065,0.76,10.4,1.9,817,220,3739,11689,2010,86726
2019,2,20,first,3,3_off,20,120.1784167,23.81713889,Offshore,23.3,34.83,7.1,8.17,0.145,0.0698,0.014,0.0119,0.0186,0.11,1.15,16.9,1,840,1120,2659,7138,1485,123512
2019,2,20,first,4,4_off,20,120.1314722,23.77852778,Offshore,23.3,34.94,7.12,8.23,0.06,0.0123,0.007,0.0059,0.0051,0.06,0.55,10.3,1.3,470,131,432,3681,875,55045
2019,2,20,first,5,5_off,20,120.0972778,23.72547222,Offshore,23.4,35,7.07,8.23,0.06,0.0114,0.007,0.0062,0.0034,0.06,0.53,15.7,1,119,597,1829,9346,835,102885
2019,2,20,first,6,6_off,20,120.0914444,23.67297222,Offshore,22.8,34.94,7.18,8.21,0.143,0.0089,0.007,0.0096,0.0051,0.072,0.62,15.6,1.4,705,132,2689,8948,1950,77003
2019,4,30,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,27.9,34.24,6.83,8.13,0.29,0.053,0.008,0.007,0.007,0.021,1.27,18.2,2.8,936,144,3385,1945,5000,301488
2019,4,30,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,27.9,34.24,7.1,8.21,0.54,0.048,0.008,0.005,0.01,0.028,1.08,14,2.1,28554,3652,21581,14277,13640,1385514
2019,4,30,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.8,34.32,7.2,8.24,0.25,0.023,0.005,0.001,0.001,0.021,0.96,8.9,3.6,3864,6072,12144,1656,3220,1548354
2019,4,30,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,27.2,34.39,6.94,8.21,0.06,0.016,0.006,0.001,0.001,0.01,0.98,7.6,3.8,330,495,4951,7096,10040,431386
2019,4,30,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,27.9,34.34,7.07,8.17,0.43,0.039,0.007,0.004,0.006,0.013,0.92,7.7,3,2711,1549,73186,7357,9800,1015310
2019,4,30,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,27.5,34.55,6.81,8.2,0.06,0.017,0.006,0.001,0.001,0.013,0.82,9.8,5,1190,680,3741,9353,5840,423595
2019,4,30,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27.3,34.54,6.82,8.21,0.06,0.014,0.008,0.001,0.001,0.015,0.86,6.4,4.5,149,1268,820,5296,9800,204217
2019,4,30,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27.1,34.51,6.84,8.21,0.06,0.016,0.008,0.001,0.001,0.013,0.66,5.6,4,328,328,4917,19340,7600,752299
2019,8,20,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,31.1,32.17,6.15,7.82,0.16,0.068,0.047,0.016,0.017,0.372,1.4,39.6,0.6,2144,179,1715,2537,1340,107849
2019,8,20,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,28.8,32.34,6.23,8.07,0.13,0.061,0.032,0.011,0.014,0.333,1.04,28.4,1,2445,483,3153,901,1260,63953
2019,8,20,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,28.8,31.05,6.39,8.07,0.19,0.075,0.046,0.014,0.021,0.428,0.56,10.6,1.5,8871,120,481,992,625,54487
2019,8,20,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,27.7,31.55,6.45,8.09,0.06,0.057,0.037,0.012,0.018,0.375,0.92,9.2,1.5,10312,258,1650,2630,345,88835
2019,8,20,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,31.2,32.2,6.14,7.8,0.16,0.051,0.03,0.017,0.014,0.387,0.95,35.9,0.8,3305,609,4261,4740,805,140666
2019,8,20,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,28.7,32.5,6.32,8.08,0.11,0.056,0.027,0.009,0.012,0.303,0.88,9.2,1.9,8393,1261,1310,5531,1080,105424
2019,8,20,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,28.6,32.65,6.35,8.08,0.06,0.056,0.024,0.009,0.01,0.295,0.75,8.4,1.8,26631,263,2278,1489,365,205338
2019,8,20,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,28.1,32.97,6.43,8.1,0.19,0.029,0.024,0.008,0.01,0.224,0.82,10.7,1.8,19402,632,1263,3790,745,163248
2019,10,28,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,26,32.2,7.07,7.92,6.916,0.0091,0.064,0.0865,0.0245,0.272,0.99,37.9,0.6,211,26,3275,5230,3620,51189
2019,10,28,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,25.4,32.3,6.8,7.93,0.827,0.0055,0.079,0.095,0.0294,0.259,0.91,37.2,0.9,141,110,1977,6557,685,32724
2019,10,28,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,25.7,32.7,6.91,8,0.539,0.0091,0.032,0.0315,0.0147,0.163,0.8,20.8,1.1,1146,277,11023,18410,390,73246
2019,10,28,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,25.2,32.3,6.92,8.07,0.4,0.0101,0.027,0.0233,0.0441,0.152,0.73,41,0.8,177,177,511,4046,435,17108
2019,10,28,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,25.4,32.6,6.86,7.97,0.814,0.011,0.047,0.0583,0.0196,0.217,0.87,52.3,0.5,129,74,1290,8664,420,26783
2019,10,28,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,25.9,32.8,6.84,8.03,0.525,0.0037,0.023,0.0195,0.0098,0.134,0.93,31.4,0.8,552,406,2758,9260,355,54167
2019,10,28,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,25.9,32.8,6.79,8.05,0.839,0.0073,0.018,0.0125,0.0049,0.099,0.78,50.2,0.9,41,142,568,3649,210,52375
2019,10,28,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,25.2,31.6,6.95,8.05,0.486,0.0037,0.031,0.0268,0.0131,0.162,0.77,46.8,0.7,0,144,574,7014,285,51453
2020,3,26,first,3,3_near,10,120.1811944,23.81602778,Nearshore,25.1,34.34,7.03,8.18,1.42,0.079,0.01,0.003,0.014,0.026,0.82,9.3,1,8849,93,4005,1304,1620,206793
2020,3,26,first,4,4_near,10,120.16425,23.75797222,Nearshore,25,34.35,7.09,8.19,1.09,0.093,0.01,0.004,0.014,0.037,0.82,11.4,2,14473,683,69908,8465,1540,336021
2020,3,26,first,5,5_near,10,120.1361667,23.71297222,Nearshore,25.8,34.47,7.16,8.2,0.47,0.009,0.005,0.001,0.001,0.013,0.81,6.6,3.5,2489,311,7155,1244,2440,528205
2020,3,26,first,6,6_near,10,120.1111667,23.66297222,Nearshore,24.8,34.49,7.08,8.2,1.55,0.019,0.008,0.001,0.003,0.016,1.04,8.3,2.1,981,588,7060,4314,7120,379658
2020,3,26,first,3,3_off,20,120.1784167,23.81713889,Offshore,25.4,34.37,6.98,8.17,2.89,0.1,0.011,0.003,0.013,0.029,1.01,14.3,1.5,14682,261,5126,2346,1750,271311
2020,3,26,first,4,4_off,20,120.1314722,23.77852778,Offshore,25.3,34.42,7.01,8.19,0.77,0.009,0.006,0.001,0.001,0.02,0.66,7.8,2,368,0,92,184,3200,178424
2020,3,26,first,5,5_off,20,120.0972778,23.72547222,Offshore,25,34.43,7.05,8.2,0.9,0.019,0.005,0.001,0.001,0.022,0.72,12.1,1.6,482,201,563,563,5720,114016
2020,3,26,first,6,6_off,20,120.0914444,23.67297222,Offshore,25.2,34.46,7.02,8.21,1.2,0.025,0.005,0.001,0.003,0.011,0.9,13.3,1.5,119,358,3224,3344,4980,284107
2020,5,15,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,30.4,34.32,7.11,8.04,3.135,0.2484,0.012,0.007,0.0061,0.021,1.33,18.7,1,2549,25,4020,784,5680,50399
2020,5,15,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,29.3,34.25,7.06,8.15,1.744,0.0924,0.013,0.011,0.0091,0.042,1.03,10.2,2.3,14534,632,13270,4845,6220,461723
2020,5,15,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,28.7,34.37,6.85,8.17,0.72,0.0274,0.006,0.002,0.003,0.021,0.96,5.8,3.2,9233,420,2518,1049,4660,465446
2020,5,15,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,27.5,34.44,6.68,8.17,0.3,0.0104,0.008,0.001,0.0046,0.03,0.95,5.7,3.5,1943,0,5679,8219,3920,361639
2020,5,15,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,29.8,34.29,7.42,8.12,1.996,0.2928,0.006,0.007,0.0046,0.024,0.97,12.7,1.8,15909,0,4605,1099,4040,134805
2020,5,15,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,28.5,34.38,6.85,8.17,0.608,0.0126,0.006,0.002,0.003,0.021,0.78,4.4,2.1,6252,0,801,1443,4680,381023
2020,5,15,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,28.1,34.37,6.62,8.18,0.144,0.014,0.005,0.001,0.003,0.019,0.49,4.1,2.6,426,85,426,853,2020,193341
2020,5,15,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27.2,34.41,6.72,8.17,0.216,0.0133,0.006,0.001,0.003,0.035,0.4,3.7,3.4,0,154,9109,7411,4200,386443
2020,7,22,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,31.2,33.45,6.38,8.17,0.831,0.0564,0.005,0.0021,0.0033,0.055,1.66,12.9,1.1,9879,744,6766,6834,1175,127410
2020,7,22,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,31.6,33.39,6.39,8.18,0.984,0.0248,0.005,0.001,0.0082,0.049,1.19,13.2,1.3,12799,988,1761,6485,1240,49712
2020,7,22,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,31.2,33.6,6.56,8.18,0.608,0.015,0.004,0.001,0.0033,0.025,1.01,10.6,1.8,3216,66,1138,503,660,42617
2020,7,22,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,30.6,33.69,6.41,8.18,0.373,0.011,0.004,0.001,0.002,0.03,1.33,11,1.5,7690,760,15286,11963,410,187702
2020,7,22,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,33.9,33.31,6.2,8.02,0.901,0.0808,0.016,0.0073,0.0131,0.072,1.45,13.4,1.3,10396,387,2157,3097,660,169771
2020,7,22,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,31,33.65,6.47,8.19,0.826,0.0174,0.005,0.001,0.0033,0.029,1.16,11.1,2.3,3866,229,9691,4197,1120,57382
2020,7,22,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,31,33.63,6.41,8.2,0.489,0.0142,0.005,0.001,0.0033,0.024,0.96,12.1,1.9,3415,1087,2743,9211,440,131134
2020,7,22,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,30.8,33.69,6.41,8.2,0.448,0.015,0.005,0.001,0.0033,0.026,1.08,13,1.9,2801,233,1867,4948,620,88503
2020,11,17,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,23.9,33.2,6.99,8.17,0.29,0.046,0.03,0.026,0.022,0.205,1.94,65.3,0.3,251,67,536,10898,175,23854
2020,11,17,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,23.7,33.2,6.97,8.17,0.02,0.05,0.033,0.028,0.025,0.178,1.86,37,0.7,280,35,1661,4125,180,18791
2020,11,17,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,25,33.55,6.96,8.21,0.09,0.012,0.019,0.005,0.009,0.151,0.87,23,1.7,146,73,7017,77622,280,73675
2020,11,17,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,23.9,33.37,7,8.22,0.1,0.009,0.018,0.005,0.011,0.144,0.68,22,1.2,199,36,670,25089,545,19601
2020,11,17,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,24.4,33.3,7.02,8.18,0.07,0.01,0.026,0.021,0.014,0.151,1.06,17,1.3,645,39,782,8876,745,34000
2020,11,17,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,24.4,33.53,6.97,8.21,0.08,0.031,0.02,0.005,0.009,0.145,1.23,18.3,1.4,180,135,2968,52846,285,44122
2020,11,17,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,24.2,33.6,6.91,8.22,0.13,0.009,0.019,0.003,0.009,0.144,0.98,45.3,0.8,151,75,1431,80972,165,81274
2020,11,17,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,23.7,33.5,6.98,8.22,0.13,0.012,0.019,0.004,0.011,0.133,0.63,50.8,0.8,74,74,594,41323,290,56881
2021,3,12,first,3,3_near,10,120.1811944,23.81602778,Nearshore,20.2,33.95,7.51,8.15,0.16,0.108,0.028,0.022,0.028,0.152,2.87,21.8,0.7,4578,137,4167,658,2135,241690
2021,3,12,first,4,4_near,10,120.16425,23.75797222,Nearshore,20,33.92,7.43,8.16,0.11,0.114,0.033,0.023,0.035,0.184,2.61,23.6,0.7,2289,297,10850,3391,1095,984993
2021,3,12,first,5,5_near,10,120.1361667,23.71297222,Nearshore,19.9,34.03,7.49,8.19,0.05,0.049,0.024,0.02,0.019,0.137,1.66,14.2,1.1,222,122,41233,7409,395,827556
2021,3,12,first,6,6_near,10,120.1111667,23.66297222,Nearshore,20,34.34,7.43,8.23,0.03,0.018,0.012,0.02,0.073,0.086,3.06,17.4,1.2,1209,157,17118,6454,285,1639092
2021,3,12,first,3,3_off,20,120.1784167,23.81713889,Offshore,20.1,34.02,7.44,8.17,0.04,0.06,0.023,0.02,0.019,0.137,3.02,16.3,1.1,5251,89,8900,2492,490,1152326
2021,3,12,first,4,4_off,20,120.1314722,23.77852778,Offshore,20.2,34.4,7.39,8.22,0.03,0.036,0.009,0.022,0.007,0.081,2.55,13.2,1.2,783,76,3060,7955,405,861907
2021,3,12,first,5,5_off,20,120.0972778,23.72547222,Offshore,20.2,34.35,7.39,8.23,0.05,0.018,0.013,0.022,0.007,0.074,1.46,17.6,1.2,405,405,6075,5670,225,2905865
2021,3,12,first,6,6_off,20,120.0914444,23.67297222,Offshore,19.9,34.07,7.44,8.2,0.04,0.047,0.019,0.018,0.012,0.107,2.7,22,1,293,147,11335,2834,355,5880237
2021,6,10,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,29.6,32.98,6.74,8.18,0.35,0.057,0.013,0.004,0.014,0.064,1.69,23.2,1,3392,162,6623,2261,7980,315955
2021,6,10,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,29.6,32.15,7.49,8.22,0.73,0.034,0.018,0.006,0.01,0.07,1.41,14.8,1.8,21222,0,6683,4456,18260,347885
2021,6,10,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.3,33.98,7.38,8.22,0.51,0.021,0.009,0.002,0.003,0.031,1.59,5.8,1.5,4584,69,4515,625,14530,260603
2021,6,10,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,29.1,29.61,6.71,8.17,0.61,0.145,0.046,0.014,0.039,0.253,1.3,8.2,1.3,14152,90,2687,5374,20320,220155
2021,6,10,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,29.3,32.98,6.59,8.17,0.3,0.054,0.013,0.004,0.012,0.055,1.51,17.6,1.2,5313,0,6716,1993,12000,142578
2021,6,10,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,29.3,33.29,6.85,8.2,0.25,0.03,0.01,0.002,0.005,0.051,1.63,13,1.7,4412,23,4773,810,10460,163932
